Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR,Rainfall_Condition,Temperature_Condition,Humidity_Condition,Climate_Extreme_Flag,Climate_Stress_Score,Climate_Stress_Level
2732,Rajasthan,Jodhpur,2017,Zaid,Maize,2084.28,24.1,38.2,Black,Canal,297.53,30.95,2771.1,2.81,37794.56,76228.0,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
2737,Rajasthan,Udaipur,2017,Rabi,Pulses,2029.76,18.3,53.0,Sandy,Drip,281.71,23.38,3202.74,2.41,37266.38,75979.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
2740,Rajasthan,Udaipur,2017,Kharif,Rice,482.75,20.0,87.6,Sandy,Sprinkler,289.8,45.9,525.98,1.55,32056.71,10706.0,Lower relative rainfall,Lower relative temperature,Higher relative humidity,True,3,High relative climate deviation
2742,Rajasthan,Udaipur,2017,Zaid,Pulses,550.09,37.1,69.2,Black,Drip,179.6,49.0,1224.78,3.39,14493.65,56527.0,Lower relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
2747,Rajasthan,Udaipur,2017,Kharif,Pulses,1487.91,36.0,87.2,Alluvial,Canal,89.07,47.53,2481.19,3.54,59914.58,131531.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
2755,Rajasthan,Kota,2017,Kharif,Maize,2115.55,18.1,52.6,Black,Drip,183.24,32.9,4385.9,6.7,34912.44,303806.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
2767,Rajasthan,Kota,2017,Zaid,Wheat,852.85,37.7,87.6,Black,Canal,172.13,32.76,894.6,4.56,19207.2,67801.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
2784,Rajasthan,Ajmer,2017,Kharif,Pulses,1446.35,20.0,84.5,Black,Tube Well,177.37,12.63,4955.59,1.79,14337.3,151666.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
2788,Rajasthan,Ajmer,2017,Rabi,Barley,521.91,37.6,66.8,Red,Tube Well,117.86,43.75,4230.98,6.6,49560.45,390837.0,Lower relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
2803,West Bengal,Kolkata,2017,Zaid,Cotton,584.34,37.1,38.6,Black,Canal,84.01,53.64,1984.5,8.44,22723.62,272722.0,Lower relative rainfall,Higher relative temperature,Lower relative humidity,True,3,High relative climate deviation
2831,West Bengal,Darjeeling,2017,Zaid,Maize,423.16,22.9,88.7,Laterite,Drip,51.32,51.37,4299.04,6.11,50153.33,296691.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
2838,West Bengal,Darjeeling,2017,Zaid,Sugarcane,1313.82,36.0,85.0,Alluvial,Drip,412.77,9.06,691.94,5.49,35411.01,46104.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
2851,West Bengal,Siliguri,2017,Rabi,Wheat,473.59,19.4,66.9,Laterite,Drip,72.24,53.89,271.12,2.73,38842.8,8291.0,Lower relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
2853,West Bengal,Siliguri,2017,Zaid,Pulses,2103.37,25.6,38.7,Red,Drip,137.61,11.01,4799.38,3.76,18670.19,263520.0,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
2873,West Bengal,Malda,2017,Rabi,Cotton,562.5,33.9,88.0,Black,Rain-fed,423.26,43.59,783.54,6.7,12051.75,91295.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
2875,West Bengal,Malda,2017,Rabi,Sugarcane,553.97,33.3,37.8,Black,Rain-fed,142.9,27.13,237.15,7.8,20401.21,17585.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
2876,West Bengal,Malda,2017,Zaid,Cotton,1967.94,18.2,89.1,Sandy,Tube Well,281.83,46.53,4760.99,3.83,17313.87,296917.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
2883,Uttarakhand,Dehradun,2018,Rabi,Millets,1507.58,36.5,87.3,Sandy,Tube Well,110.91,54.23,1824.78,6.78,17516.87,99203.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
2908,Uttarakhand,Haridwar,2018,Kharif,Cotton,438.23,27.4,85.0,Red,Canal,210.59,54.72,3673.58,1.9,14712.46,116230.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
2912,Uttarakhand,Haridwar,2018,Zaid,Maize,1388.59,19.3,88.3,Sandy,Rain-fed,386.41,37.28,676.58,7.4,52181.41,71285.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
2942,Uttarakhand,Almora,2018,Rabi,Sugarcane,2199.37,19.9,73.6,Laterite,Tube Well,277.36,27.99,4459.57,8.21,15979.58,627032.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
2953,Uttarakhand,Pauri,2018,Kharif,Wheat,689.8,37.2,86.1,Laterite,Drip,390.08,12.38,2618.22,1.84,36080.56,42426.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
2996,Uttar Pradesh,Kanpur,2018,Kharif,Rice,1509.04,19.5,35.0,Red,Drip,137.43,20.96,2792.13,5.86,24978.31,292378.0,Moderate relative rainfall,Lower relative temperature,Lower relative humidity,True,2,High relative climate deviation
2997,Uttar Pradesh,Kanpur,2018,Zaid,Rice,1480.52,18.2,85.0,Laterite,Drip,51.56,31.03,3782.59,1.39,37344.65,89863.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
3008,Uttar Pradesh,Varanasi,2018,Kharif,Millets,2171.62,27.3,86.7,Laterite,Tube Well,149.02,37.34,2397.43,2.8,45984.99,88305.0,Higher relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
3022,Uttar Pradesh,Varanasi,2018,Kharif,Wheat,675.25,36.8,35.9,Alluvial,Tube Well,164.5,25.34,3967.13,6.57,61624.93,287480.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
3028,Uttar Pradesh,Agra,2018,Zaid,Sugarcane,1608.15,18.7,37.2,Sandy,Sprinkler,63.95,24.63,2999.32,8.12,41084.97,261378.00000000003,Moderate relative rainfall,Lower relative temperature,Lower relative humidity,True,2,High relative climate deviation
3049,Uttar Pradesh,Meerut,2018,Kharif,Pulses,2119.07,19.4,54.4,Red,Canal,359.96,41.75,1280.75,4.73,60181.69,70241.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3056,Uttar Pradesh,Meerut,2018,Kharif,Wheat,1484.99,37.1,36.4,Black,Rain-fed,70.82,51.5,3720.76,4.06,33083.61,126827.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
3064,Punjab,Ludhiana,2018,Rabi,Rice,487.77,24.2,36.7,Black,Drip,404.66,42.24,4946.02,7.91,29324.42,315775.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
3065,Punjab,Ludhiana,2018,Rabi,Barley,498.21,29.3,39.2,Alluvial,Rain-fed,205.1,20.2,3826.61,4.11,61654.53,162165.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
3066,Punjab,Ludhiana,2018,Rabi,Wheat,2027.45,37.1,45.5,Red,Canal,53.12,31.14,3486.38,2.08,54079.36,79413.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3074,Punjab,Ludhiana,2018,Rabi,Cotton,566.33,35.8,35.0,Alluvial,Drip,213.95,37.84,1620.3,8.09,46696.67,176011.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
3075,Punjab,Ludhiana,2018,Zaid,Cotton,413.39,20.4,88.9,Alluvial,Canal,86.3,32.11,4426.37,1.85,13533.14,74048.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
3107,Punjab,Patiala,2018,Rabi,Pulses,504.33,36.6,75.1,Red,Drip,263.98,32.07,2998.64,5.24,20796.42,179223.0,Lower relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3111,Punjab,Patiala,2018,Zaid,Millets,1520.98,37.5,35.5,Black,Canal,429.17,31.71,3192.02,2.74,33950.94,140878.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
3117,Punjab,Jalandhar,2018,Rabi,Millets,874.37,37.9,36.8,Red,Tube Well,175.84,8.05,4792.97,3.84,16500.81,311698.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
3136,Punjab,Bathinda,2018,Zaid,Maize,2144.67,37.9,76.2,Sandy,Sprinkler,328.88,24.8,4817.28,3.07,26955.24,212947.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3145,Punjab,Bathinda,2018,Rabi,Wheat,438.04,19.3,46.9,Black,Drip,389.99,21.93,3711.1,1.33,23050.52,77530.0,Lower relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3159,Maharashtra,Pune,2018,Zaid,Sugarcane,566.1,37.0,54.8,Laterite,Drip,430.63,49.11,4994.74,1.25,62017.16,94004.0,Lower relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3181,Maharashtra,Nashik,2018,Rabi,Sugarcane,2022.75,36.5,69.0,Laterite,Drip,404.0,39.25,1658.39,4.06,59647.57,104583.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3198,Maharashtra,Nagpur,2018,Zaid,Cotton,2022.03,37.4,73.1,Sandy,Rain-fed,288.47,48.57,1926.88,4.27,52313.37,96114.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3219,Maharashtra,Aurangabad,2018,Zaid,Cotton,478.61,31.3,40.4,Laterite,Sprinkler,445.62,19.29,1215.56,2.39,50015.29,50196.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
3228,Maharashtra,Kolhapur,2018,Zaid,Pulses,460.35,18.4,49.8,Red,Tube Well,109.08,30.21,2160.58,6.96,24995.57,245422.0,Lower relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3232,Maharashtra,Kolhapur,2018,Rabi,Wheat,1850.48,20.0,85.8,Laterite,Rain-fed,159.51,17.7,4560.42,3.0,63208.52,127769.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
3234,Maharashtra,Kolhapur,2018,Zaid,Cotton,2194.81,36.0,86.9,Sandy,Drip,101.79,40.0,3846.14,6.45,60416.08,317742.0,Higher relative rainfall,Higher relative temperature,Higher relative humidity,True,3,High relative climate deviation
3268,Karnataka,Mysuru,2018,Kharif,Sugarcane,421.98,33.6,37.0,Alluvial,Drip,335.21,8.56,1689.82,4.76,29646.34,143818.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
3278,Karnataka,Hubli,2018,Rabi,Millets,717.95,38.0,36.8,Sandy,Sprinkler,73.49,9.59,416.05,6.94,57836.87,25766.000000000004,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
3280,Karnataka,Hubli,2018,Kharif,Maize,2191.73,19.5,66.5,Black,Tube Well,83.1,12.5,4319.89,4.15,23249.34,310552.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3291,Karnataka,Hubli,2018,Rabi,Sugarcane,1725.0,19.8,89.3,Black,Sprinkler,445.04,37.33,2415.44,5.03,57671.43,181066.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
3295,Karnataka,Belagavi,2018,Kharif,Rice,777.46,19.1,39.1,Sandy,Sprinkler,321.11,56.85,317.39,6.52,42225.96,33057.0,Moderate relative rainfall,Lower relative temperature,Lower relative humidity,True,2,High relative climate deviation
3305,Karnataka,Belagavi,2018,Rabi,Millets,956.51,18.1,38.1,Black,Drip,324.42,10.88,453.62,5.05,35731.82,35534.0,Moderate relative rainfall,Lower relative temperature,Lower relative humidity,True,2,High relative climate deviation
3318,Karnataka,Mangalore,2018,Rabi,Pulses,589.29,28.4,86.2,Red,Canal,52.79,45.93,4231.06,2.02,37790.01,98207.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
3342,Tamil Nadu,Chennai,2018,Zaid,Rice,792.14,19.5,89.7,Sandy,Drip,127.11,9.13,1787.85,6.12,49934.59,175591.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
3344,Tamil Nadu,Chennai,2018,Kharif,Rice,905.03,37.3,86.2,Laterite,Sprinkler,367.4,27.97,1596.06,7.79,64460.49,107450.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
3355,Tamil Nadu,Coimbatore,2018,Rabi,Sugarcane,2095.18,37.9,77.7,Laterite,Sprinkler,407.1,58.1,3984.65,6.95,46251.14,364691.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3371,Tamil Nadu,Madurai,2018,Rabi,Barley,506.77,35.8,89.5,Alluvial,Canal,241.54,33.79,3165.21,8.18,27043.99,220282.00000000003,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
3378,Tamil Nadu,Madurai,2018,Zaid,Cotton,929.75,36.9,38.9,Sandy,Sprinkler,115.33,48.51,1445.92,7.4,29147.73,174557.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
3381,Tamil Nadu,Madurai,2018,Zaid,Millets,2117.91,37.9,68.3,Laterite,Tube Well,371.82,41.1,3254.43,6.63,50134.2,201226.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3385,Tamil Nadu,Salem,2018,Rabi,Barley,817.5,36.3,89.3,Sandy,Canal,168.81,34.66,1272.81,5.46,51531.92,118084.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
3395,Tamil Nadu,Salem,2018,Kharif,Cotton,2052.2,21.3,35.5,Red,Rain-fed,59.43,42.08,898.21,1.34,25043.05,14266.999999999998,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
3400,Tamil Nadu,Salem,2018,Zaid,Barley,906.42,18.3,39.3,Laterite,Rain-fed,172.77,40.0,4695.55,8.44,59050.46,581920.0,Moderate relative rainfall,Lower relative temperature,Lower relative humidity,True,2,High relative climate deviation
3420,Tamil Nadu,Tiruchirappalli,2018,Rabi,Cotton,2070.06,35.9,39.5,Sandy,Drip,305.45,59.01,2134.03,4.27,37621.05,163202.0,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
3428,Rajasthan,Jaipur,2018,Kharif,Cotton,1782.78,36.6,88.7,Laterite,Sprinkler,383.38,6.14,2957.23,5.71,44800.03,276653.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
3430,Rajasthan,Jaipur,2018,Zaid,Maize,446.87,27.3,36.8,Sandy,Tube Well,59.38,26.6,3869.34,3.75,25880.24,166462.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
3435,Rajasthan,Jaipur,2018,Kharif,Barley,2020.54,37.5,85.2,Alluvial,Tube Well,101.48,23.36,4667.34,4.73,55890.53,276310.0,Higher relative rainfall,Higher relative temperature,Higher relative humidity,True,3,High relative climate deviation
3444,Rajasthan,Jodhpur,2018,Rabi,Millets,1507.97,36.4,88.1,Black,Canal,149.53,31.8,1544.49,6.32,16987.08,119516.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
3454,Rajasthan,Jodhpur,2018,Zaid,Rice,458.69,20.0,72.0,Sandy,Drip,234.99,17.23,3240.31,6.17,16213.44,193813.0,Lower relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3460,Rajasthan,Udaipur,2018,Zaid,Wheat,412.47,22.9,35.0,Black,Drip,421.1,30.08,853.5,8.3,57859.14,108823.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
3461,Rajasthan,Udaipur,2018,Kharif,Wheat,2035.03,38.0,35.6,Black,Sprinkler,78.21,59.18,2757.73,7.77,34477.39,329543.0,Higher relative rainfall,Higher relative temperature,Lower relative humidity,True,3,High relative climate deviation
3469,Rajasthan,Udaipur,2018,Rabi,Cotton,2059.85,19.6,38.9,Sandy,Tube Well,430.95,57.71,2418.71,2.38,26816.82,91137.0,Higher relative rainfall,Lower relative temperature,Lower relative humidity,True,3,High relative climate deviation
3470,Rajasthan,Udaipur,2018,Zaid,Cotton,1456.43,18.9,37.4,Alluvial,Tube Well,397.5,28.15,2807.87,6.89,63418.38,221823.0,Moderate relative rainfall,Lower relative temperature,Lower relative humidity,True,2,High relative climate deviation
3475,Rajasthan,Kota,2018,Rabi,Barley,491.11,36.8,79.5,Black,Canal,239.22,31.65,880.74,3.3,37397.84,31647.000000000004,Lower relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3499,Rajasthan,Ajmer,2018,Zaid,Barley,2010.77,37.2,89.6,Black,Drip,295.12,5.23,1891.3,5.08,44028.72,122333.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
3503,Rajasthan,Ajmer,2018,Rabi,Barley,401.74,31.5,35.6,Laterite,Rain-fed,150.75,53.65,1914.33,1.95,54787.16,30443.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
3512,West Bengal,Kolkata,2018,Kharif,Rice,2029.19,18.1,45.4,Laterite,Drip,306.78,7.19,363.39,3.0,61284.17,12828.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
3517,West Bengal,Kolkata,2018,Zaid,Cotton,533.94,24.2,85.8,Sandy,Drip,124.21,59.3,1333.04,3.9,35467.09,42957.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
3529,West Bengal,Howrah,2018,Rabi,Pulses,833.39,37.4,39.3,Red,Tube Well,445.02,13.99,1880.91,6.58,52880.65,133125.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
3534,West Bengal,Howrah,2018,Rabi,Wheat,1998.72,19.7,39.0,Alluvial,Drip,233.37,41.92,1445.04,8.26,15977.11,191062.0,Moderate relative rainfall,Lower relative temperature,Lower relative humidity,True,2,High relative climate deviation
