Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR,Estimated_Production_tons,Yield_per_Fertilizer_kg,Yield_per_Pesticide_kg,Profit_per_hectare_INR,Production_per_hectare,Fertilizer_per_hectare,Pesticide_per_hectare,Fertilizer_Use_Flag,Pesticide_Use_Flag,Analytical_Resource_Risk
2454,Maharashtra,Nashik,2017,Zaid,Pulses,1050.92,27.5,88.5,Sandy,Drip,360.52,52.9,4347.52,4.24,52663.96,202862.0,18433.484800000002,0.011760789970043272,0.08015122873345937,46.66154497276608,4.24,0.08292543795083172,0.012167856617105843,Higher relative use,Higher relative use,False
2455,Maharashtra,Nashik,2017,Kharif,Sugarcane,1748.17,37.8,80.3,Laterite,Sprinkler,109.64,22.09,3764.47,2.14,29062.28,90786.0,8055.9658,0.019518423932871214,0.09687641466727026,24.116542302103618,2.14,0.029124949860139675,0.005868023918373636,Lower relative use,Moderate relative use,False
2456,Maharashtra,Nashik,2017,Kharif,Maize,1396.37,24.6,89.2,Red,Tube Well,150.71,25.1,2814.69,5.05,39071.57,180766.0,14214.1845,0.03350806184062106,0.20119521912350596,64.22234775410436,5.05,0.053544084783759494,0.008917500683911905,Moderate relative use,Moderate relative use,False
2457,Maharashtra,Nashik,2017,Zaid,Barley,1251.07,25.6,55.8,Laterite,Canal,67.7,12.07,2775.31,4.81,29010.5,199744.0,13349.2411,0.07104874446085671,0.39850869925434956,71.97177972911135,4.81,0.02439367133761634,0.004349063708198364,Lower relative use,Lower relative use,False
2458,Maharashtra,Nashik,2017,Rabi,Maize,500.11,27.5,46.4,Black,Tube Well,323.61,50.19,3612.24,4.05,31075.11,144772.0,14629.571999999998,0.012515064429405766,0.08069336521219367,40.07817863707838,4.05,0.08958707062653645,0.013894425619560162,Moderate relative use,Higher relative use,False
2459,Maharashtra,Nashik,2017,Kharif,Maize,571.51,31.1,61.4,Alluvial,Tube Well,168.21,54.42,502.78,6.97,25956.39,28168.0,3504.3765999999996,0.04143629986326615,0.12807791253215728,56.02450375909941,6.97,0.33455984724929394,0.10823819563228451,Moderate relative use,Higher relative use,False
2460,Maharashtra,Nashik,2017,Kharif,Rice,899.25,23.7,42.8,Black,Canal,365.38,37.86,4663.73,3.77,36452.12,188345.0,17582.2621,0.010318025069790356,0.09957739038563128,40.38505659632955,3.7700000000000005,0.07834501568487028,0.008117965662677728,Higher relative use,Moderate relative use,False
2461,Maharashtra,Nashik,2017,Rabi,Millets,574.03,20.4,81.8,Sandy,Tube Well,140.71,50.03,4447.1,6.93,61440.35,297283.0,30818.403000000002,0.04925023097150166,0.13851688986608035,66.84873288210294,6.93,0.031640844595354274,0.011250028108205346,Lower relative use,Higher relative use,False
2462,Maharashtra,Nashik,2017,Zaid,Wheat,566.02,33.0,76.0,Red,Sprinkler,366.73,21.64,1543.01,5.58,38305.72,132499.0,8609.9958,0.015215553677092137,0.2578558225508318,85.8704739437852,5.58,0.23767182325454794,0.014024536457962035,Higher relative use,Moderate relative use,False
2463,Maharashtra,Nashik,2017,Kharif,Barley,1528.42,32.7,63.8,Alluvial,Rain-fed,86.93,56.29,2607.5,1.59,49659.4,71740.0,4145.925,0.018290578626481077,0.02824658020962871,27.51294343240652,1.59,0.03333844678811122,0.021587727708533077,Lower relative use,Higher relative use,False
2464,Maharashtra,Nashik,2017,Kharif,Maize,1298.45,23.1,60.1,Black,Canal,441.05,17.08,725.06,7.79,42918.69,47729.0,5648.2173999999995,0.01766239655367872,0.45608899297423894,65.82765564229167,7.79,0.6082944859735747,0.023556671172040935,Higher relative use,Lower relative use,False
2465,Maharashtra,Nashik,2017,Rabi,Maize,701.28,22.6,68.1,Sandy,Drip,155.62,7.25,4411.16,1.3,35874.85,85201.0,5734.508,0.00835368204600951,0.1793103448275862,19.314874092075556,1.3,0.03527870220078166,0.0016435586104335369,Moderate relative use,Lower relative use,False
2466,Maharashtra,Nashik,2017,Rabi,Barley,1400.04,24.2,60.9,Laterite,Canal,393.4,19.07,2349.31,2.81,32404.78,109561.0,6601.5611,0.0071428571428571435,0.14735186156266386,46.6353950734471,2.81,0.16745342249426426,0.008117276987711286,Higher relative use,Moderate relative use,False
2467,Maharashtra,Nagpur,2017,Zaid,Wheat,1609.98,27.0,87.9,Sandy,Drip,105.7,52.01,2793.16,2.33,57869.17,63842.99999999999,6508.0628,0.02204351939451277,0.04479907710055759,22.856907588537712,2.33,0.03784244368385628,0.018620487190135905,Lower relative use,Higher relative use,False
2468,Maharashtra,Nagpur,2017,Kharif,Rice,1445.85,36.6,82.2,Laterite,Rain-fed,251.38,52.59,2732.21,4.71,53877.22,201081.0,12868.7091,0.01873657411090779,0.08956075299486593,73.59646586462974,4.71,0.09200610494800912,0.01924815442444029,Moderate relative use,Higher relative use,False
2469,Maharashtra,Nagpur,2017,Kharif,Sugarcane,1477.65,22.0,35.6,Laterite,Tube Well,169.75,47.86,3254.85,8.49,34837.1,266969.0,27633.6765,0.050014727540500736,0.17739239448391142,82.02190577138731,8.49,0.052152940995744815,0.014704210639507198,Moderate relative use,Higher relative use,False
2470,Maharashtra,Nagpur,2017,Zaid,Barley,458.43,23.5,54.4,Red,Sprinkler,142.65,14.99,1336.64,7.87,22895.95,119926.0,10519.356800000001,0.05516999649491763,0.5250166777851901,89.721989466124,7.87,0.10672282738807756,0.01121468757481446,Lower relative use,Lower relative use,False
2471,Maharashtra,Nagpur,2017,Rabi,Rice,602.44,28.4,52.0,Black,Tube Well,394.09,28.81,580.58,8.26,21609.73,39760.0,4795.5908,0.020959679261082494,0.2867060048594238,68.483240897034,8.26,0.6787867305108684,0.04962279100210134,Higher relative use,Moderate relative use,False
2472,Maharashtra,Nagpur,2017,Zaid,Rice,1252.91,32.2,51.9,Laterite,Rain-fed,334.13,56.59,3967.49,3.04,62333.6,107929.0,12061.1696,0.009098255170143357,0.053719738469694286,27.203345188015597,3.04,0.08421697345172893,0.014263425994772516,Moderate relative use,Higher relative use,False
2473,Maharashtra,Nagpur,2017,Zaid,Pulses,2066.29,32.8,80.1,Black,Canal,372.6,44.04,2906.31,3.08,15882.33,93699.0,8951.4348,0.008266237251744498,0.06993642143505904,32.23985053211805,3.0800000000000005,0.1282038048246746,0.015153235546104855,Higher relative use,Moderate relative use,False
2474,Maharashtra,Nagpur,2017,Rabi,Sugarcane,1773.51,26.2,85.0,Red,Sprinkler,207.55,36.69,968.6,4.12,34666.5,51574.0,3990.632,0.019850638400385447,0.11229217770509677,53.245921949205034,4.12,0.2142783398719802,0.03787941358661986,Moderate relative use,Moderate relative use,False
2475,Maharashtra,Nagpur,2017,Zaid,Sugarcane,1049.58,29.2,39.0,Alluvial,Sprinkler,383.38,21.97,2479.08,8.49,15867.61,241213.0,21047.3892,0.022145130158067714,0.38643604915794266,97.29940139083854,8.49,0.1546460783839166,0.008862158542685189,Higher relative use,Moderate relative use,False
2476,Maharashtra,Nagpur,2017,Kharif,Cotton,722.48,33.7,82.0,Alluvial,Canal,126.8,38.43,163.63,7.12,57024.82,10660.0,1165.0456,0.05615141955835962,0.185271922976841,65.14697793803093,7.12,0.7749190246287355,0.23485913341074374,Lower relative use,Moderate relative use,False
2477,Maharashtra,Nagpur,2017,Zaid,Rice,547.6,30.2,53.4,Black,Canal,260.28,5.01,1486.99,6.67,33873.0,104252.0,9918.2233,0.025626248655294302,1.3313373253493015,70.10941566520286,6.67,0.1750381643454226,0.0033692223888526483,Moderate relative use,Lower relative use,False
2478,Maharashtra,Nagpur,2017,Rabi,Cotton,2187.08,30.1,39.8,Laterite,Sprinkler,395.6,33.85,2029.52,7.04,32377.09,231359.0,14287.8208,0.017795753286147624,0.20797636632200886,113.9969056722772,7.04,0.19492293744333636,0.01667882060782845,Higher relative use,Moderate relative use,False
2479,Maharashtra,Nagpur,2017,Kharif,Wheat,961.36,30.6,79.0,Laterite,Tube Well,291.11,57.56,1778.87,7.81,23881.1,203043.0,13892.974699999999,0.0268283466730789,0.13568450312717165,114.14156177798266,7.81,0.16364883324807322,0.032357620287036155,Moderate relative use,Higher relative use,False
2480,Maharashtra,Nagpur,2017,Kharif,Barley,1231.22,22.6,59.9,Laterite,Rain-fed,441.12,37.12,2032.58,1.53,21604.95,30902.0,3109.8474,0.003468443960826986,0.04121767241379311,15.203337630007184,1.53,0.21702466815574295,0.01826250381288805,Higher relative use,Moderate relative use,False
2481,Maharashtra,Nagpur,2017,Rabi,Sugarcane,1614.33,19.1,63.0,Alluvial,Rain-fed,204.78,36.12,4906.49,7.74,60292.09,539433.0,37976.232599999996,0.03779665983006153,0.2142857142857143,109.94274929735921,7.739999999999999,0.04173655709071047,0.007361678103899121,Moderate relative use,Moderate relative use,False
2482,Maharashtra,Nagpur,2017,Kharif,Pulses,2047.01,26.9,45.8,Laterite,Tube Well,357.29,31.89,134.85,2.04,29789.07,4065.0,275.094,0.005709647625178426,0.06396989651928504,30.14460511679644,2.04,2.6495365220615503,0.23648498331479423,Higher relative use,Moderate relative use,False
2483,Maharashtra,Nagpur,2017,Zaid,Sugarcane,1525.63,21.7,81.0,Sandy,Tube Well,215.48,49.94,2972.57,4.91,33533.95,197303.0,14595.318700000002,0.022786337479116393,0.09831798157789348,66.37455131418267,4.91,0.07248946198071028,0.016800277201209725,Moderate relative use,Higher relative use,False
2484,Maharashtra,Nagpur,2017,Zaid,Rice,462.88,33.1,53.9,Red,Drip,291.98,16.03,1799.17,3.96,63316.01,118412.0,7124.7132,0.013562572778957461,0.24703680598877104,65.8147923764847,3.96,0.1622859429625883,0.008909663900576377,Moderate relative use,Lower relative use,False
2485,Maharashtra,Aurangabad,2017,Rabi,Sugarcane,2187.15,26.2,49.9,Sandy,Tube Well,248.47,14.25,1083.75,4.78,56501.83,75522.0,5180.325,0.019237734937819457,0.3354385964912281,69.68581314878892,4.78,0.22926874279123413,0.01314878892733564,Moderate relative use,Lower relative use,False
2486,Maharashtra,Aurangabad,2017,Rabi,Cotton,1723.63,28.4,71.1,Red,Drip,204.9,39.05,4114.4,5.82,63539.69,369863.0,23945.807999999997,0.02840409956076135,0.14903969270166456,89.89475986778146,5.82,0.0498006999805561,0.009491055804005444,Moderate relative use,Moderate relative use,False
2487,Maharashtra,Aurangabad,2017,Kharif,Cotton,1936.6,36.1,82.5,Sandy,Canal,309.11,44.43,735.57,1.37,31320.88,12523.0,1007.7309000000001,0.004432079195108537,0.030835021381949136,17.024892260423886,1.37,0.4202319289802466,0.060402137118153267,Moderate relative use,Moderate relative use,False
2488,Maharashtra,Aurangabad,2017,Rabi,Cotton,1622.61,33.0,68.6,Red,Sprinkler,175.93,17.48,3156.34,3.63,13430.23,142179.0,11457.5142,0.020633206388904677,0.20766590389016018,45.045527414663816,3.63,0.05573860864165457,0.0055380599048264765,Moderate relative use,Lower relative use,False
2489,Maharashtra,Aurangabad,2017,Zaid,Wheat,1791.13,27.6,35.4,Sandy,Canal,141.83,16.88,3674.05,3.91,33354.42,142002.0,14365.535500000002,0.027568215469223716,0.2316350710900474,38.64999115417591,3.91,0.03860317633129653,0.004594384943046501,Lower relative use,Lower relative use,False
2490,Maharashtra,Aurangabad,2017,Kharif,Sugarcane,1132.75,25.6,88.7,Red,Canal,259.94,43.31,1455.81,6.9,37160.08,126427.0,10045.089,0.02654458721243364,0.1593165550681136,86.84306331183328,6.9,0.17855352003352087,0.02974976130126871,Moderate relative use,Moderate relative use,False
2491,Maharashtra,Aurangabad,2017,Kharif,Pulses,402.35,35.6,47.0,Laterite,Rain-fed,374.32,43.86,4208.31,3.49,14432.15,225900.0,14687.001900000003,0.009323573413122463,0.07957136342909257,53.67950554973373,3.49,0.08894781990870443,0.010422236004476856,Higher relative use,Moderate relative use,False
2492,Maharashtra,Aurangabad,2017,Rabi,Sugarcane,1964.83,27.0,67.0,Laterite,Canal,132.39,54.0,4630.17,4.61,46329.1,227641.0,21345.083700000003,0.03482136112999472,0.08537037037037037,49.16471749417408,4.61,0.028592902636404276,0.01166263873680664,Lower relative use,Higher relative use,False
2493,Maharashtra,Aurangabad,2017,Kharif,Sugarcane,793.14,35.1,42.5,Sandy,Rain-fed,244.28,50.22,2894.84,4.66,17907.35,188136.0,13489.9544,0.019076469625020468,0.09279171644763043,64.99012035207473,4.66,0.08438462920230479,0.01734810904920479,Moderate relative use,Higher relative use,False
2494,Maharashtra,Aurangabad,2017,Rabi,Rice,496.07,19.8,44.8,Red,Sprinkler,245.69,7.47,4040.55,2.0,58314.18,91147.0,8081.1,0.008140339452155155,0.2677376171352075,22.558067589808317,2.0,0.0608060783804185,0.0018487582136095333,Moderate relative use,Lower relative use,False
2495,Maharashtra,Aurangabad,2017,Rabi,Cotton,1465.42,27.2,66.1,Black,Rain-fed,237.73,33.51,4979.64,7.5,13151.58,331343.0,37347.3,0.03154839523829555,0.22381378692927487,66.53954904370596,7.5,0.04774039890433846,0.006729402125454851,Moderate relative use,Moderate relative use,False
2496,Maharashtra,Aurangabad,2017,Zaid,Millets,1951.98,25.4,73.8,Black,Tube Well,239.22,37.45,4289.56,1.37,54853.78,67226.0,5876.697200000001,0.005726945907532815,0.03658210947930574,15.672003655386565,1.37,0.05576795755275599,0.008730499165415568,Moderate relative use,Moderate relative use,False
2497,Maharashtra,Aurangabad,2017,Zaid,Wheat,734.31,27.3,74.9,Sandy,Canal,394.29,30.87,2220.29,4.63,37486.92,147672.0,10279.9427,0.011742625985949428,0.14998380304502754,66.5102306455463,4.63,0.17758491007931398,0.013903589170783997,Higher relative use,Moderate relative use,False
2498,Maharashtra,Aurangabad,2017,Zaid,Maize,1479.49,22.8,74.5,Sandy,Sprinkler,418.98,52.45,2892.93,2.13,38075.17,64919.00000000001,6161.9409,0.005083774881855936,0.04061010486177311,22.440570632542098,2.13,0.14482894504879137,0.018130407579858485,Higher relative use,Higher relative use,True
2499,Maharashtra,Aurangabad,2017,Zaid,Cotton,2127.92,20.0,75.5,Sandy,Canal,132.84,55.24,2541.32,8.03,35632.4,231508.0,20406.7996,0.06044866004215597,0.1453656770456191,91.0975398611745,8.03,0.05227204759731163,0.02173673523995404,Lower relative use,Higher relative use,False
2500,Maharashtra,Aurangabad,2017,Rabi,Millets,1441.8,33.2,69.5,Alluvial,Tube Well,351.53,51.48,1880.49,7.67,55389.5,153945.0,14423.3583,0.021818905925525562,0.148989898989899,81.8643013257183,7.67,0.18693532004956154,0.02737584353014374,Higher relative use,Higher relative use,False
2501,Maharashtra,Aurangabad,2017,Rabi,Sugarcane,1770.43,31.6,51.6,Laterite,Drip,262.36,19.79,4848.03,7.08,24083.9,452235.00000000006,34324.0524,0.026985821009300196,0.35775644264780193,93.2822197882439,7.08,0.054116826834817444,0.004082070449234019,Moderate relative use,Moderate relative use,False
2502,Maharashtra,Aurangabad,2017,Zaid,Barley,2073.45,24.6,50.7,Alluvial,Drip,321.36,52.74,4400.44,5.73,37398.07,331337.0,25214.5212,0.017830470500373414,0.10864618885096701,75.29633400296335,5.73,0.07302906073029061,0.011985165119851652,Moderate relative use,Higher relative use,False
2503,Maharashtra,Kolhapur,2017,Rabi,Rice,1960.37,29.1,80.1,Laterite,Sprinkler,147.94,41.48,2010.81,8.4,25022.34,295289.0,16890.804,0.056779775584696504,0.2025072324011572,146.8507715796122,8.4,0.07357234149422372,0.020628502941600648,Lower relative use,Moderate relative use,False
2504,Maharashtra,Kolhapur,2017,Zaid,Pulses,1743.0,28.1,49.7,Sandy,Drip,154.44,19.69,304.07,5.3,42344.41,17976.0,1611.571,0.034317534317534315,0.26917216861350934,59.117966257769595,5.3,0.5079093629756306,0.06475482619133753,Moderate relative use,Moderate relative use,False
2505,Maharashtra,Kolhapur,2017,Zaid,Wheat,759.83,21.7,69.4,Sandy,Canal,234.47,53.81,2235.0,7.37,55716.99,157227.0,16471.95,0.03143259265577686,0.13696338970451588,70.34765100671142,7.37,0.1049082774049217,0.02407606263982103,Moderate relative use,Higher relative use,False
2506,Maharashtra,Kolhapur,2017,Kharif,Rice,1737.79,21.2,80.8,Alluvial,Sprinkler,309.59,54.44,3074.55,5.57,44989.88,202266.0,17125.2435,0.017991537194353827,0.10231447465099193,65.78718836902961,5.569999999999999,0.10069441056414759,0.017706656258639476,Moderate relative use,Higher relative use,False
2507,Maharashtra,Kolhapur,2017,Rabi,Maize,2038.46,25.2,88.0,Red,Canal,191.05,58.3,4894.51,1.41,43653.83,96146.0,6901.2591,0.007380266945825699,0.0241852487135506,19.64364154940944,1.41,0.03903352940335192,0.011911304706701998,Moderate relative use,Higher relative use,False
2508,Maharashtra,Kolhapur,2017,Rabi,Maize,1628.71,22.2,44.0,Alluvial,Canal,96.99,52.65,3176.98,3.81,16951.15,215020.0,12104.2938,0.039282400247448196,0.07236467236467237,67.68062751418013,3.8099999999999996,0.030528992942983585,0.016572342287329477,Lower relative use,Higher relative use,False
2509,Maharashtra,Kolhapur,2017,Kharif,Cotton,630.44,19.6,87.1,Red,Sprinkler,106.01,7.14,4983.88,7.44,61463.86,343478.0,37080.067200000005,0.07018205829638713,1.0420168067226891,68.91779095804874,7.44,0.02127057633811408,0.0014326187628915623,Lower relative use,Lower relative use,False
2510,Maharashtra,Kolhapur,2017,Zaid,Rice,1807.17,18.7,48.1,Red,Tube Well,437.08,55.02,1798.29,5.07,49567.28,92770.0,9117.3303,0.011599707147432966,0.09214830970556162,51.58789739141073,5.07,0.24305312268877655,0.030595732612648686,Higher relative use,Higher relative use,False
2511,Maharashtra,Kolhapur,2017,Zaid,Millets,1480.01,35.7,67.3,Alluvial,Rain-fed,260.17,46.17,1427.39,6.43,45818.49,103476.0,9178.1177,0.024714609678287272,0.1392679228936539,72.49315183656884,6.43,0.182269737072559,0.032345749935196406,Moderate relative use,Moderate relative use,False
2512,Maharashtra,Kolhapur,2017,Kharif,Rice,1364.41,27.7,82.3,Sandy,Rain-fed,125.12,33.34,776.61,8.0,57153.45,86165.0,6212.88,0.0639386189258312,0.23995200959808036,110.95015516153539,8.0,0.16111046728731282,0.042930170870836074,Lower relative use,Moderate relative use,False
2513,Maharashtra,Kolhapur,2017,Kharif,Maize,1967.48,25.3,60.7,Black,Canal,217.52,34.03,2677.15,6.48,29836.8,197497.0,17347.932,0.029790364104450167,0.1904202174551866,73.77136133574884,6.48,0.08125058364305325,0.012711278785275386,Moderate relative use,Moderate relative use,False
2514,Maharashtra,Kolhapur,2017,Rabi,Rice,1435.34,32.6,81.9,Alluvial,Rain-fed,298.23,51.47,1382.83,4.86,32547.07,99142.0,6720.5538,0.01629614726888643,0.09442393627355743,71.69500227793728,4.86,0.21566642320458773,0.037220771895316127,Moderate relative use,Higher relative use,False
2515,Maharashtra,Kolhapur,2017,Kharif,Cotton,1453.37,20.3,74.2,Black,Rain-fed,180.14,6.67,2903.33,5.98,27269.66,262485.0,17361.9134,0.03319640279782392,0.8965517241379312,90.40825534816918,5.98,0.06204599546038514,0.00229736199467508,Moderate relative use,Lower relative use,False
2516,Maharashtra,Kolhapur,2017,Rabi,Wheat,1198.52,35.0,67.8,Sandy,Sprinkler,194.44,48.11,3046.54,7.04,61510.25,250566.0,21447.6416,0.03620654186381403,0.14633132404905425,82.24608900588865,7.04,0.06382322240968442,0.015791684993468,Moderate relative use,Higher relative use,False
2517,Maharashtra,Kolhapur,2017,Rabi,Rice,1945.85,28.2,74.1,Laterite,Rain-fed,315.62,29.57,3902.22,3.39,52684.88,165625.0,13228.5258,0.0107407642101261,0.11464321947920189,42.44378840762438,3.39,0.08088216451148321,0.007577737800534055,Moderate relative use,Moderate relative use,False
2518,Maharashtra,Kolhapur,2017,Kharif,Pulses,1433.96,21.6,50.6,Laterite,Sprinkler,333.22,11.94,2620.14,2.28,27288.28,82846.0,5973.919199999999,0.0068423263909729295,0.19095477386934673,31.618921126352028,2.28,0.12717641042081723,0.004557008404131077,Moderate relative use,Lower relative use,False
2519,Maharashtra,Kolhapur,2017,Zaid,Millets,1508.25,18.3,38.4,Laterite,Tube Well,164.01,23.2,1884.52,8.38,41013.22,175379.0,15792.277600000001,0.05109444546064265,0.36120689655172417,93.06295502302974,8.38,0.08703011907541443,0.012310827160231783,Moderate relative use,Moderate relative use,False
2520,Maharashtra,Kolhapur,2017,Kharif,Cotton,2059.64,34.9,40.8,Red,Rain-fed,220.55,15.86,2861.84,6.95,46926.52,256296.0,19889.788,0.031512128768986625,0.43820933165195464,89.55636932882341,6.95,0.07706580381852235,0.005541889134263271,Moderate relative use,Lower relative use,False
2521,Karnataka,Bengaluru,2017,Kharif,Sugarcane,1018.31,18.6,44.3,Black,Tube Well,230.16,29.57,3157.92,6.98,31907.02,203654.0,22042.281600000002,0.030326729231838722,0.2360500507270883,64.48991741399402,6.98,0.07288341693266454,0.009363758423265946,Moderate relative use,Moderate relative use,False
